centre,par,sc,dom,ref,d,t,s,n,v
rksl,r700hpa,me,tropics,ob,--,--,12,77,0.0117622093023
rksl,r700hpa,me,tropics,ob,--,--,24,77,0.00484941860465
rksl,r700hpa,me,tropics,ob,--,--,36,77,0.000954651162791
rksl,r700hpa,me,tropics,ob,--,--,48,77,-0.00382441860465
rksl,r700hpa,me,tropics,ob,--,--,60,77,-0.00762441860465
rksl,r700hpa,me,tropics,ob,--,--,72,77,-0.00961337209302
rksl,r700hpa,me,tropics,ob,--,--,84,77,-0.0130773255814
rksl,r700hpa,me,tropics,ob,--,--,96,77,-0.0164470930233
rksl,r700hpa,me,tropics,ob,--,--,108,77,-0.0186779069767
rksl,r700hpa,me,tropics,ob,--,--,120,77,-0.0212889534884
rksl,r700hpa,me,shem,ob,--,--,12,41,0.0116581395349
rksl,r700hpa,me,shem,ob,--,--,24,41,0.0076238372093
rksl,r700hpa,me,shem,ob,--,--,36,41,0.00368662790698
rksl,r700hpa,me,shem,ob,--,--,48,41,0.00169593023256
rksl,r700hpa,me,shem,ob,--,--,60,41,-0.00340465116279
rksl,r700hpa,me,shem,ob,--,--,72,41,-0.00361686046512
rksl,r700hpa,me,shem,ob,--,--,84,41,-0.00349709302326
rksl,r700hpa,me,shem,ob,--,--,96,41,-0.00280348837209
rksl,r700hpa,me,shem,ob,--,--,108,41,-0.00496918604651
rksl,r700hpa,me,shem,ob,--,--,120,41,-0.00398081395349
rksl,r700hpa,mae,nhem,ob,--,--,12,387,0.118271511628
rksl,r700hpa,mae,nhem,ob,--,--,24,387,0.12650755814
