centre,par,sc,dom,ref,d,t,s,n,v
egrr,z1000hpa,sd,tropics,ob,--,--,108,169,11.693986118150049
egrr,z1000hpa,sd,tropics,ob,--,--,120,169,11.93669605090014
egrr,z1000hpa,sd,tropics,ob,--,--,132,169,12.224659270130068
egrr,z1000hpa,sd,tropics,ob,--,--,144,169,12.479233652412065
egrr,z1000hpa,sd,shem,ob,--,--,0,169,6.977450109485164
egrr,z1000hpa,sd,shem,ob,--,--,6,169,8.022944183717819
egrr,z1000hpa,sd,shem,ob,--,--,12,169,7.923770755175411
egrr,z1000hpa,sd,shem,ob,--,--,18,169,8.788814668121502
egrr,z1000hpa,sd,shem,ob,--,--,24,169,8.819457960931368
egrr,z1000hpa,sd,shem,ob,--,--,30,169,9.66624775912346
egrr,z1000hpa,sd,shem,ob,--,--,36,169,9.72247417888956
egrr,z1000hpa,sd,shem,ob,--,--,42,169,10.395432505814068
egrr,z1000hpa,sd,shem,ob,--,--,48,169,10.506869657729688
egrr,z1000hpa,sd,shem,ob,--,--,60,169,11.469574416609417
egrr,z1000hpa,sd,shem,ob,--,--,72,169,12.67597987901757
egrr,z1000hpa,sd,shem,ob,--,--,84,169,14.165404791107855
egrr,z1000hpa,sd,shem,ob,--,--,96,169,15.937175266921974
egrr,z1000hpa,sd,shem,ob,--,--,108,169,18.130892484296986
egrr,z1000hpa,sd,shem,ob,--,--,120,169,20.32918639534225
egrr,z1000hpa,sd,shem,ob,--,--,132,169,23.024649232116133
egrr,z1000hpa,sd,shem,ob,--,--,144,169,26.11961213859376
egrr,z925hpa,me,nhem,ob,--,--,0,169,0.2791155131952663
egrr,z925hpa,me,nhem,ob,--,--,6,169,0.2589557479289941
egrr,z925hpa,me,nhem,ob,--,--,12,169,0.15128672426035505
egrr,z925hpa,me,nhem,ob,--,--,18,169,0.22107126017751474
egrr,z925hpa,me,nhem,ob,--,--,24,169,0.11527321413609473
egrr,z925hpa,me,nhem,ob,--,--,30,169,0.1232352844260355
egrr,z925hpa,me,nhem,ob,--,--,36,169,0.19739649704142012
egrr,z925hpa,me,nhem,ob,--,--,42,169,0.23062817313609466
egrr,z925hpa,me,nhem,ob,--,--,48,169,0.15762059348520713
egrr,z925hpa,me,nhem,ob,--,--,60,169,0.3774729059171598
egrr,z925hpa,me,nhem,ob,--,--,72,169,0.5656927337278107
egrr,z925hpa,me,nhem,ob,--,--,84,169,0.7840665082840237
egrr,z925hpa,me,nhem,ob,--,--,96,169,0.7963719254437872
egrr,z925hpa,me,nhem,ob,--,--,108,169,0.6432652644970415
egrr,z925hpa,me,nhem,ob,--,--,120,169,0.6495397284023671
egrr,z925hpa,me,nhem,ob,--,--,132,169,0.8833592426627218
egrr,z925hpa,me,nhem,ob,--,--,144,169,0.8845059804733728
egrr,z925hpa,me,tropics,ob,--,--,0,169,-1.9354244201183433
egrr,z925hpa,me,tropics,ob,--,--,6,169,-1.6005691923076923
egrr,z925hpa,me,tropics,ob,--,--,12,169,-2.2417403437869825
egrr,z925hpa,me,tropics,ob,--,--,18,169,-2.0992763
egrr,z925hpa,me,tropics,ob,--,--,24,169,-2.327165884615385
egrr,z925hpa,me,tropics,ob,--,--,30,169,-1.976018944378698
egrr,z925hpa,me,tropics,ob,--,--,36,169,-2.420122123076923
egrr,z925hpa,me,tropics,ob,--,--,42,169,-1.8745088875739646
egrr,z925hpa,me,tropics,ob,--,--,48,169,-2.2491515785798817
egrr,z925hpa,me,tropics,ob,--,--,60,169,-2.530509701775148
egrr,z925hpa,me,tropics,ob,--,--,72,169,-2.7288184502958575
egrr,z925hpa,me,tropics,ob,--,--,84,169,-3.097173846153846
egrr,z925hpa,me,tropics,ob,--,--,96,169,-3.1305194822485207
egrr,z925hpa,me,tropics,ob,--,--,108,169,-3.661675535502958
egrr,z925hpa,me,tropics,ob,--,--,120,169,-3.821033053254438
egrr,z925hpa,me,tropics,ob,--,--,132,169,-3.7151968923076923
egrr,z925hpa,me,tropics,ob,--,--,144,169,-3.770572085798816
egrr,z925hpa,me,shem,ob,--,--,0,169,-0.08497415934911241
egrr,z925hpa,me,shem,ob,--,--,6,169,0.9031789644970415
egrr,z925hpa,me,shem,ob,--,--,12,169,0.47587337804733737
egrr,z925hpa,me,shem,ob,--,--,18,169,0.6453698406508875
egrr,z925hpa,me,shem,ob,--,--,24,169,0.6653924826627218
egrr,z925hpa,me,shem,ob,--,--,30,169,0.7688017327218933
egrr,z925hpa,me,shem,ob,--,--,36,169,0.3778628408284023
egrr,z925hpa,me,shem,ob,--,--,42,169,0.804334124852071
egrr,z925hpa,me,shem,ob,--,--,48,169,0.5648116032544378
egrr,z925hpa,me,shem,ob,--,--,60,169,0.5339246712426035
