centre,par,sc,dom,ref,d,t,s,n,v
egrr,z925hpa,me,shem,ob,--,--,18,210,1.7125317418571426
egrr,z925hpa,me,shem,ob,--,--,24,210,1.8069120757142856
egrr,z925hpa,me,shem,ob,--,--,30,210,2.0885415071428572
egrr,z925hpa,me,shem,ob,--,--,36,210,1.566792013809524
egrr,z925hpa,me,shem,ob,--,--,42,210,2.182576933952381
egrr,z925hpa,me,shem,ob,--,--,48,210,1.9985783478571428
egrr,z925hpa,me,shem,ob,--,--,54,41,7.0660966756097565
egrr,z925hpa,me,shem,ob,--,--,60,169,0.7697712313609467
egrr,z925hpa,me,shem,ob,--,--,72,169,0.6473398249704143
egrr,z925hpa,me,shem,ob,--,--,84,169,0.7504818802366865
egrr,z925hpa,me,shem,ob,--,--,96,169,0.7952070183431952
egrr,z925hpa,me,shem,ob,--,--,108,169,0.8879471355029588
egrr,z925hpa,me,shem,ob,--,--,120,169,1.2300685177514794
egrr,z925hpa,me,shem,ob,--,--,132,169,0.9195072710059172
egrr,z925hpa,me,shem,ob,--,--,144,169,1.0111999076923077
egrr,z925hpa,mae,nhem,ob,--,--,0,337,4.766794065281899
egrr,z925hpa,mae,nhem,ob,--,--,6,337,5.1308437685459936
egrr,z925hpa,mae,nhem,ob,--,--,12,337,5.426337418397626
egrr,z925hpa,mae,nhem,ob,--,--,18,337,5.744411632047478
egrr,z925hpa,mae,nhem,ob,--,--,24,337,6.052738427299704
egrr,z925hpa,mae,nhem,ob,--,--,30,337,6.445356617210683
egrr,z925hpa,mae,nhem,ob,--,--,36,337,6.862984599406529
egrr,z925hpa,mae,nhem,ob,--,--,42,337,7.32048590504451
egrr,z925hpa,mae,nhem,ob,--,--,48,337,7.8766611572700285
egrr,z925hpa,mae,nhem,ob,--,--,54,168,7.656899285714285
egrr,z925hpa,mae,nhem,ob,--,--,60,169,9.645517337278108
egrr,z925hpa,mae,nhem,ob,--,--,72,169,11.345674852071006
egrr,z925hpa,mae,nhem,ob,--,--,84,169,13.421311301775148
egrr,z925hpa,mae,nhem,ob,--,--,96,169,16.04235443786982
egrr,z925hpa,mae,nhem,ob,--,--,108,169,19.252714201183434
egrr,z925hpa,mae,nhem,ob,--,--,120,169,22.588527810650888
egrr,z925hpa,mae,nhem,ob,--,--,132,169,26.085586390532544
egrr,z925hpa,mae,nhem,ob,--,--,144,169,29.678978106508875
egrr,z925hpa,mae,tropics,ob,--,--,0,221,7.326919959276018
egrr,z925hpa,mae,tropics,ob,--,--,6,221,8.313228678733031
egrr,z925hpa,mae,tropics,ob,--,--,12,221,8.019191755656108
egrr,z925hpa,mae,tropics,ob,--,--,18,221,8.390864886877829
egrr,z925hpa,mae,tropics,ob,--,--,24,221,8.096290321266968
egrr,z925hpa,mae,tropics,ob,--,--,30,221,8.622248597285068
egrr,z925hpa,mae,tropics,ob,--,--,36,221,8.708435529411766
egrr,z925hpa,mae,tropics,ob,--,--,42,221,8.971779819004524
egrr,z925hpa,mae,tropics,ob,--,--,48,221,9.097665072398192
egrr,z925hpa,mae,tropics,ob,--,--,54,52,14.411055384615386
egrr,z925hpa,mae,tropics,ob,--,--,60,169,7.888359940828402
egrr,z925hpa,mae,tropics,ob,--,--,72,169,8.205603254437872
egrr,z925hpa,mae,tropics,ob,--,--,84,169,8.537886449704143
egrr,z925hpa,mae,tropics,ob,--,--,96,169,8.886608224852072
egrr,z925hpa,mae,tropics,ob,--,--,108,169,9.11333047337278
egrr,z925hpa,mae,tropics,ob,--,--,120,169,9.298070355029585
egrr,z925hpa,mae,tropics,ob,--,--,132,169,9.59769076923077
egrr,z925hpa,mae,tropics,ob,--,--,144,169,9.84279372781065
egrr,z925hpa,mae,shem,ob,--,--,0,210,4.695801967142857
egrr,z925hpa,mae,shem,ob,--,--,6,210,5.845030918095238
egrr,z925hpa,mae,shem,ob,--,--,12,210,5.909721021904762
egrr,z925hpa,mae,shem,ob,--,--,18,210,6.52881815047619
egrr,z925hpa,mae,shem,ob,--,--,24,210,6.659663550476191
egrr,z925hpa,mae,shem,ob,--,--,30,210,7.180775030952382
egrr,z925hpa,mae,shem,ob,--,--,36,210,7.404500880952381
egrr,z925hpa,mae,shem,ob,--,--,42,210,7.949982525238095
egrr,z925hpa,mae,shem,ob,--,--,48,210,8.310621242857142
egrr,z925hpa,mae,shem,ob,--,--,54,41,9.112098982926831
egrr,z925hpa,mae,shem,ob,--,--,60,169,9.34888650887574
egrr,z925hpa,mae,shem,ob,--,--,72,169,10.646851597633136
egrr,z925hpa,mae,shem,ob,--,--,84,169,12.11251
egrr,z925hpa,mae,shem,ob,--,--,96,169,13.608074201183433
egrr,z925hpa,mae,shem,ob,--,--,108,169,15.77650928994083
egrr,z925hpa,mae,shem,ob,--,--,120,169,18.032895621301773
egrr,z925hpa,mae,shem,ob,--,--,132,169,20.535368639053253
egrr,z925hpa,mae,shem,ob,--,--,144,169,22.79274023668639
egrr,z925hpa,rmse,nhem,ob,--,--,0,337,6.685827437711964
egrr,z925hpa,rmse,nhem,ob,--,--,6,337,7.128014587666874
egrr,z925hpa,rmse,nhem,ob,--,--,12,337,7.508980561437009
egrr,z925hpa,rmse,nhem,ob,--,--,18,337,7.833325735086102
egrr,z925hpa,rmse,nhem,ob,--,--,24,337,8.225371132612398
egrr,z925hpa,rmse,nhem,ob,--,--,30,337,8.719419108827676
egrr,z925hpa,rmse,nhem,ob,--,--,36,337,9.200134107019522
egrr,z925hpa,rmse,nhem,ob,--,--,42,337,9.731015857061108
egrr,z925hpa,rmse,nhem,ob,--,--,48,337,10.464289338018752
egrr,z925hpa,rmse,nhem,ob,--,--,54,168,9.815643254728306
egrr,z925hpa,rmse,nhem,ob,--,--,60,169,13.14682352832509
egrr,z925hpa,rmse,nhem,ob,--,--,72,169,15.511859337855597
egrr,z925hpa,rmse,nhem,ob,--,--,84,169,18.47220239324503
egrr,z925hpa,rmse,nhem,ob,--,--,96,169,22.36992933722883
egrr,z925hpa,rmse,nhem,ob,--,--,108,169,27.08464985142222
egrr,z925hpa,rmse,nhem,ob,--,--,120,169,31.7772757098007
egrr,z925hpa,rmse,nhem,ob,--,--,132,169,36.5455768084891
egrr,z925hpa,rmse,nhem,ob,--,--,144,169,41.36209349082925
egrr,z925hpa,rmse,tropics,ob,--,--,0,221,9.68342526131967
egrr,z925hpa,rmse,tropics,ob,--,--,6,221,10.68475399585814
egrr,z925hpa,rmse,tropics,ob,--,--,12,221,10.43165731201338
egrr,z925hpa,rmse,tropics,ob,--,--,18,221,10.792225229689759
egrr,z925hpa,rmse,tropics,ob,--,--,24,221,10.471141975097483
egrr,z925hpa,rmse,tropics,ob,--,--,30,221,10.990532105179106
egrr,z925hpa,rmse,tropics,ob,--,--,36,221,11.11196216139268
egrr,z925hpa,rmse,tropics,ob,--,--,42,221,11.38303832452219
egrr,z925hpa,rmse,tropics,ob,--,--,48,221,11.535974408283094
egrr,z925hpa,rmse,tropics,ob,--,--,54,52,15.745750624145272
egrr,z925hpa,rmse,tropics,ob,--,--,60,169,10.688894956575654
egrr,z925hpa,rmse,tropics,ob,--,--,72,169,11.041435422319687
egrr,z925hpa,rmse,tropics,ob,--,--,84,169,11.40294464870728
egrr,z925hpa,rmse,tropics,ob,--,--,96,169,11.780109839258385
egrr,z925hpa,rmse,tropics,ob,--,--,108,169,12.067591798670902
egrr,z925hpa,rmse,tropics,ob,--,--,120,169,12.33048479102556
egrr,z925hpa,rmse,tropics,ob,--,--,132,169,12.652517051840116
egrr,z925hpa,rmse,tropics,ob,--,--,144,169,13.008276045447376
egrr,z925hpa,rmse,shem,ob,--,--,0,210,6.317604066340309
egrr,z925hpa,rmse,shem,ob,--,--,6,210,7.482192782738643
egrr,z925hpa,rmse,shem,ob,--,--,12,210,7.643813962821429
egrr,z925hpa,rmse,shem,ob,--,--,18,210,8.31132468690797
egrr,z925hpa,rmse,shem,ob,--,--,24,210,8.502291366119398
egrr,z925hpa,rmse,shem,ob,--,--,30,210,9.107252020020548
egrr,z925hpa,rmse,shem,ob,--,--,36,210,9.442417444304768
egrr,z925hpa,rmse,shem,ob,--,--,42,210,10.133669620445309
egrr,z925hpa,rmse,shem,ob,--,--,48,210,10.644150119829739
egrr,z925hpa,rmse,shem,ob,--,--,54,41,9.183086221428535
egrr,z925hpa,rmse,shem,ob,--,--,60,169,12.664015684315771
egrr,z925hpa,rmse,shem,ob,--,--,72,169,14.567517780110089
egrr,z925hpa,rmse,shem,ob,--,--,84,169,16.792066780088586
egrr,z925hpa,rmse,shem,ob,--,--,96,169,18.864283560627022
egrr,z925hpa,rmse,shem,ob,--,--,108,169,21.974976076523756
egrr,z925hpa,rmse,shem,ob,--,--,120,169,25.322695513030467
egrr,z925hpa,rmse,shem,ob,--,--,132,169,29.169356397752686
egrr,z925hpa,rmse,shem,ob,--,--,144,169,32.44763826511563
egrr,z925hpa,sd,nhem,ob,--,--,0,337,6.51286947325286
