centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,mae,shem,era5,--,--,108,173,3.20702
edzw,mslp,sd,shem,era5,--,--,108,173,4.94786
edzw,mslp,rmse,shem,era5,--,--,108,173,4.95041
edzw,mslp,me,shem,era5,--,--,114,173,0.0340863
edzw,mslp,mae,shem,era5,--,--,114,173,3.42791
edzw,mslp,sd,shem,era5,--,--,114,173,5.26811
edzw,mslp,rmse,shem,era5,--,--,114,173,5.27069
edzw,mslp,me,shem,era5,--,--,120,172,0.0227453
edzw,mslp,mae,shem,era5,--,--,120,172,3.66468
edzw,mslp,sd,shem,era5,--,--,120,172,5.58303
edzw,mslp,rmse,shem,era5,--,--,120,172,5.58569
edzw,mslp,me,shem,era5,--,--,126,172,0.0641784
edzw,mslp,mae,shem,era5,--,--,126,172,3.89257
edzw,mslp,sd,shem,era5,--,--,126,172,5.90922
edzw,mslp,rmse,shem,era5,--,--,126,172,5.91243
edzw,mslp,me,shem,era5,--,--,132,171,0.0228099
edzw,mslp,mae,shem,era5,--,--,132,171,4.13629
edzw,mslp,sd,shem,era5,--,--,132,171,6.22146
edzw,mslp,rmse,shem,era5,--,--,132,171,6.22445
edzw,mslp,me,shem,era5,--,--,138,171,0.0897761
edzw,mslp,mae,shem,era5,--,--,138,171,4.36679
edzw,mslp,sd,shem,era5,--,--,138,171,6.54462
edzw,mslp,rmse,shem,era5,--,--,138,171,6.54862
edzw,mslp,me,shem,era5,--,--,144,170,0.0439183
edzw,mslp,mae,shem,era5,--,--,144,170,4.61047
edzw,mslp,sd,shem,era5,--,--,144,170,6.86255
edzw,mslp,rmse,shem,era5,--,--,144,170,6.86663
edzw,mslp,me,shem,era5,--,--,150,170,0.0968497
edzw,mslp,mae,shem,era5,--,--,150,170,4.83877
edzw,mslp,sd,shem,era5,--,--,150,170,7.1786
edzw,mslp,rmse,shem,era5,--,--,150,170,7.1838
edzw,mslp,me,shem,era5,--,--,156,169,0.0409279
edzw,mslp,mae,shem,era5,--,--,156,169,5.06254
edzw,mslp,sd,shem,era5,--,--,156,169,7.47129
edzw,mslp,rmse,shem,era5,--,--,156,169,7.47652
edzw,mslp,me,shem,era5,--,--,162,169,0.108175
edzw,mslp,mae,shem,era5,--,--,162,169,5.26852
edzw,mslp,sd,shem,era5,--,--,162,169,7.74714
edzw,mslp,rmse,shem,era5,--,--,162,169,7.75345
edzw,mslp,me,shem,era5,--,--,168,168,0.0482247
edzw,mslp,mae,shem,era5,--,--,168,168,5.48424
edzw,mslp,sd,shem,era5,--,--,168,168,8.01694
edzw,mslp,rmse,shem,era5,--,--,168,168,8.02323
