centre,par,sc,dom,ref,d,t,s,n,v
edzw,mslp,rmse,nhem,era5,--,--,204,165,7.80063
edzw,mslp,me,nhem,era5,--,--,210,165,-0.0924889
edzw,mslp,mae,nhem,era5,--,--,210,165,5.41182
edzw,mslp,sd,nhem,era5,--,--,210,165,7.97036
edzw,mslp,rmse,nhem,era5,--,--,210,165,7.9922
edzw,mslp,me,nhem,era5,--,--,216,164,-0.130873
edzw,mslp,mae,nhem,era5,--,--,216,164,5.55151
edzw,mslp,sd,nhem,era5,--,--,216,164,8.15335
edzw,mslp,rmse,nhem,era5,--,--,216,164,8.17908
edzw,mslp,me,nhem,era5,--,--,222,164,-0.113506
edzw,mslp,mae,nhem,era5,--,--,222,164,5.69905
edzw,mslp,sd,nhem,era5,--,--,222,164,8.33301
edzw,mslp,rmse,nhem,era5,--,--,222,164,8.36036
edzw,mslp,me,nhem,era5,--,--,228,163,-0.13977
edzw,mslp,mae,nhem,era5,--,--,228,163,5.8322
edzw,mslp,sd,nhem,era5,--,--,228,163,8.49602
edzw,mslp,rmse,nhem,era5,--,--,228,163,8.52638
edzw,mslp,me,nhem,era5,--,--,234,163,-0.148679
edzw,mslp,mae,nhem,era5,--,--,234,163,5.99174
edzw,mslp,sd,nhem,era5,--,--,234,163,8.68033
edzw,mslp,rmse,nhem,era5,--,--,234,163,8.7123
edzw,mslp,me,nhem,era5,--,--,240,162,-0.157667
edzw,mslp,mae,nhem,era5,--,--,240,162,6.13752
edzw,mslp,sd,nhem,era5,--,--,240,162,8.85195
edzw,mslp,rmse,nhem,era5,--,--,240,162,8.88633
edzw,mslp,me,shem,era5,--,--,0,182,-0.265811
edzw,mslp,mae,shem,era5,--,--,0,182,0.936248
edzw,mslp,sd,shem,era5,--,--,0,182,2.2142
edzw,mslp,rmse,shem,era5,--,--,0,182,2.23656
edzw,mslp,me,shem,era5,--,--,6,182,-0.21342
edzw,mslp,mae,shem,era5,--,--,6,182,0.935511
edzw,mslp,sd,shem,era5,--,--,6,182,2.29995
edzw,mslp,rmse,shem,era5,--,--,6,182,2.31527
edzw,mslp,me,shem,era5,--,--,12,181,-0.227864
edzw,mslp,mae,shem,era5,--,--,12,181,0.99289
edzw,mslp,sd,shem,era5,--,--,12,181,2.28446
edzw,mslp,rmse,shem,era5,--,--,12,181,2.30088
edzw,mslp,me,shem,era5,--,--,18,181,-0.22378
edzw,mslp,mae,shem,era5,--,--,18,181,1.0408
edzw,mslp,sd,shem,era5,--,--,18,181,2.38272
edzw,mslp,rmse,shem,era5,--,--,18,181,2.39727
edzw,mslp,me,shem,era5,--,--,24,180,-0.178684
edzw,mslp,mae,shem,era5,--,--,24,180,1.12217
edzw,mslp,sd,shem,era5,--,--,24,180,2.38756
edzw,mslp,rmse,shem,era5,--,--,24,180,2.39782
edzw,mslp,me,shem,era5,--,--,30,180,-0.163258
edzw,mslp,mae,shem,era5,--,--,30,180,1.19641
edzw,mslp,sd,shem,era5,--,--,30,180,2.49937
edzw,mslp,rmse,shem,era5,--,--,30,180,2.50846
edzw,mslp,me,shem,era5,--,--,36,179,-0.154773
edzw,mslp,mae,shem,era5,--,--,36,179,1.2988
edzw,mslp,sd,shem,era5,--,--,36,179,2.53111
edzw,mslp,rmse,shem,era5,--,--,36,179,2.53882
edzw,mslp,me,shem,era5,--,--,42,179,-0.133426
edzw,mslp,mae,shem,era5,--,--,42,179,1.37618
edzw,mslp,sd,shem,era5,--,--,42,179,2.66001
edzw,mslp,rmse,shem,era5,--,--,42,179,2.66572
edzw,mslp,me,shem,era5,--,--,48,178,-0.0991639
edzw,mslp,mae,shem,era5,--,--,48,178,1.50897
edzw,mslp,sd,shem,era5,--,--,48,178,2.72263
edzw,mslp,rmse,shem,era5,--,--,48,178,2.72744
edzw,mslp,me,shem,era5,--,--,54,178,-0.126852
edzw,mslp,mae,shem,era5,--,--,54,178,1.59597
edzw,mslp,sd,shem,era5,--,--,54,178,2.87004
edzw,mslp,rmse,shem,era5,--,--,54,178,2.87555
edzw,mslp,me,shem,era5,--,--,60,177,-0.0846851
edzw,mslp,mae,shem,era5,--,--,60,177,1.7525
edzw,mslp,sd,shem,era5,--,--,60,177,2.99596
edzw,mslp,rmse,shem,era5,--,--,60,177,2.99963
edzw,mslp,me,shem,era5,--,--,66,177,-0.0832316
edzw,mslp,mae,shem,era5,--,--,66,177,1.87101
edzw,mslp,sd,shem,era5,--,--,66,177,3.19381
edzw,mslp,rmse,shem,era5,--,--,66,177,3.19725
edzw,mslp,me,shem,era5,--,--,72,176,-0.0643164
edzw,mslp,mae,shem,era5,--,--,72,176,2.04689
edzw,mslp,sd,shem,era5,--,--,72,176,3.37468
edzw,mslp,rmse,shem,era5,--,--,72,176,3.37793
edzw,mslp,me,shem,era5,--,--,78,176,-0.0694469
edzw,mslp,mae,shem,era5,--,--,78,176,2.19079
edzw,mslp,sd,shem,era5,--,--,78,176,3.60831
edzw,mslp,rmse,shem,era5,--,--,78,176,3.61118
edzw,mslp,me,shem,era5,--,--,84,175,-0.0218539
edzw,mslp,mae,shem,era5,--,--,84,175,2.38271
edzw,mslp,sd,shem,era5,--,--,84,175,3.82347
edzw,mslp,rmse,shem,era5,--,--,84,175,3.82597
edzw,mslp,me,shem,era5,--,--,90,175,-0.0388893
edzw,mslp,mae,shem,era5,--,--,90,175,2.55475
edzw,mslp,sd,shem,era5,--,--,90,175,4.08318
edzw,mslp,rmse,shem,era5,--,--,90,175,4.08555
edzw,mslp,me,shem,era5,--,--,96,174,-0.0170354
edzw,mslp,mae,shem,era5,--,--,96,174,2.76171
edzw,mslp,sd,shem,era5,--,--,96,174,4.3359
edzw,mslp,rmse,shem,era5,--,--,96,174,4.33822
edzw,mslp,me,shem,era5,--,--,102,174,0.0198192
edzw,mslp,mae,shem,era5,--,--,102,174,2.96209
edzw,mslp,sd,shem,era5,--,--,102,174,4.63084
edzw,mslp,rmse,shem,era5,--,--,102,174,4.63321
edzw,mslp,me,shem,era5,--,--,108,173,0.0120149
edzw,mslp,mae,shem,era5,--,--,108,173,3.19507
edzw,mslp,sd,shem,era5,--,--,108,173,4.92848
edzw,mslp,rmse,shem,era5,--,--,108,173,4.93074
edzw,mslp,me,shem,era5,--,--,114,173,0.0427475
edzw,mslp,mae,shem,era5,--,--,114,173,3.41898
edzw,mslp,sd,shem,era5,--,--,114,173,5.2579
edzw,mslp,rmse,shem,era5,--,--,114,173,5.26027
edzw,mslp,me,shem,era5,--,--,120,172,0.0474137
edzw,mslp,mae,shem,era5,--,--,120,172,3.66026
edzw,mslp,sd,shem,era5,--,--,120,172,5.57873
edzw,mslp,rmse,shem,era5,--,--,120,172,5.58138
edzw,mslp,me,shem,era5,--,--,126,172,0.0796522
edzw,mslp,mae,shem,era5,--,--,126,172,3.89433
edzw,mslp,sd,shem,era5,--,--,126,172,5.9116
edzw,mslp,rmse,shem,era5,--,--,126,172,5.91496
edzw,mslp,me,shem,era5,--,--,132,171,0.0331488
edzw,mslp,mae,shem,era5,--,--,132,171,4.14053
edzw,mslp,sd,shem,era5,--,--,132,171,6.23268
edzw,mslp,rmse,shem,era5,--,--,132,171,6.23559
edzw,mslp,me,shem,era5,--,--,138,171,0.109357
edzw,mslp,mae,shem,era5,--,--,138,171,4.37259
edzw,mslp,sd,shem,era5,--,--,138,171,6.56135
edzw,mslp,rmse,shem,era5,--,--,138,171,6.56536
edzw,mslp,me,shem,era5,--,--,144,170,0.0593544
edzw,mslp,mae,shem,era5,--,--,144,170,4.61293
